,CARDIO-VASCULAR_DISORDER_EVENT,DEATH_EVENT,HYPERGLYCEMIA_EVENT,HYPOGLYCEMIA_EVENT,INFECTION_EVENT,KIDNEY_COMPLICATION_EVENT,SEVERE_HYPERGLYCEMIA_EVENT,SEVERE_HYPOGLYCEMIA_EVENT
METFORMIN_HOME_BITZUA__std,-0.0050827367,-0.0030941912,-0.0037370448,0.09295835,-0.095520414,-0.01649488,-0.026220635,-0.04746392
METFORMIN_HOSPITAL_BITZUA__std,0.016178366,0.0063071176,0.005713591,-0.07075776,0.0705012,-0.02056777,-0.00044242217,-0.12013479
NEUTROPHILS_MEASURE__std,-0.040477823,-0.04766471,-0.10542608,-0.08936156,-0.0031907759,0.00363328,-0.062189195,-0.043419372
PH_MEASURE__std,0.0054002637,-0.02395854,-0.049865697,-0.053507786,-0.15149084,0.0031648462,-0.028920427,-0.09689787
PLT_MEASURE__std,0.008979217,0.047653146,-0.005776112,0.016823111,0.108991995,-0.020837767,-0.039112993,0.0050410135
POTASSIUM_MEASURE__std,-0.06183206,0.020875031,0.018746845,-0.04847194,-0.04608437,-0.01250106,0.007562288,-0.035676207
SEVERE_HYPERGLYCEMIA_EVENT__std,-0.018701134,-0.018555325,0.006252475,-0.011587612,0.015262295,-0.0143681,-0.013336781,-0.0068515786
SEVERE_HYPOGLYCEMIA_EVENT__std,0.022161951,0.024107033,-0.003456928,-0.009771941,-0.009907454,0.019549329,-0.008101903,-0.0068293056
SGLT2_HOME_BITZUA__std,-0.002981162,-0.00715953,0.013475963,0.0008349566,-0.007458226,-0.078642786,0.0108163515,-0.003229624
SGLT2_HOSPITAL_BITZUA__std,-0.008053488,-0.022318013,-0.0018104033,-0.14968765,-0.06852656,-0.032129355,-0.006243896,-0.1230699
SODIUM_MEASURE__std,0.020257624,0.10509842,-0.052600056,-0.027606871,0.055485714,-0.02256522,-0.05376377,-0.024858274
STEROIDS_IV_BITZUA__std,0.025519272,0.013130103,-0.06891175,-0.1027483,-0.03380047,-0.035982013,-0.0053950655,-0.09164717
STEROIDS_PO_BITZUA__std,-0.005260327,-0.0063511985,0.00554366,-0.09735457,-0.013562103,0.018105363,-0.028094824,-0.08911571
TROPONIN_MEASURE__std,0.0036289848,-0.013684166,0.0088475,-0.04117485,-0.10785613,-0.003683926,-0.01601648,-0.029666686
UREA_MEASURE__std,0.0055023157,-0.040825628,-0.0024494054,-0.034405563,0.015074733,0.09087059,0.0045889462,-0.02298211
URINE_CULTURE__std,0.021497028,0.005405134,0.008235656,0.0167984,-0.013814837,-0.02085995,0.008764094,0.009131044
WEIGHT_MEASURE__std,-0.020034883,0.018858107,0.0017907743,0.04013376,0.0004855315,0.010436795,-0.012785201,0.086323105
ADMISSION__min,-0.024176866,0.0009654155,0.015657526,-0.021879852,-0.010518426,-0.008253764,0.013222194,-0.018607441
ALANINE-AMINOTRANSFERASE_MEASURE__min,-0.07474846,-0.028974932,0.01641826,-0.033506405,0.14880179,-0.06816631,0.02407082,-0.021008838
ALBUMIN_SERUM_MEASURE__min,0.0238906,-0.08634374,-0.05461344,-0.054782864,-0.025431508,-0.023806743,-0.030522007,-0.08282005
ANTIBIOTIC_IV_BITZUA__min,-0.014809938,0.11602783,0.057229538,0.1081911,-0.047438245,0.08078392,0.047382325,0.118178666
ANTIBIOTIC_PO_BITZUA__min,-0.006013086,0.1010729,-0.0027395939,0.006234809,-0.114563785,0.028932711,0.0121832965,0.04825329
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__min,-0.0010465772,0.014525619,0.006818024,-0.0005624733,-0.011114837,-0.018686801,0.009379327,-0.022972325
ASPARATE-AMINOTRANSFERASE_MEASURE__min,0.014268346,0.17046806,0.0113564,0.219751,-0.022110604,0.13221575,0.021318728,0.23760113
BASAL_DOSAGE__min,0.05039554,-0.009398434,0.009440416,-0.01717554,0.008047463,0.16184022,0.019082287,0.089240156
BASAL_HOME_BITZUA__min,-0.005492354,0.011263612,-0.007698746,0.0029039907,-0.0013713338,-0.013682901,0.021371253,-0.022183653
BASE_GLUCOSE_MEASURE__min,0.0024072928,-0.0018180561,0.007062803,-0.005792472,0.015460966,0.016882334,0.0017880681,0.0014336981
BICARBONATE_MEASURE__min,-0.011055919,0.015747646,0.072610535,-0.0031904457,0.012713554,-0.03669197,0.009894395,-0.00015878557
BLOOD_CULTURE__min,0.014267049,0.01763811,0.015687441,0.00496586,0.014966889,0.003564399,0.008598818,-0.011928719
BLOOD_PRESSURE_DIASTOLIC_MEASURE__min,0.022462504,-0.0026966028,0.006787798,-0.034040157,-0.16532844,-0.060867384,-0.003276231,-0.060951646
BLOOD_PRESSURE_SYSTOLIC_MEASURE__min,0.06568151,-0.00038720816,0.038666446,-0.0083625,0.21876983,0.05132883,0.0014526133,0.0057015033
BMI_MEASURE__min,-0.018756974,-0.004407878,0.00034690506,-0.0041994397,0.0057139304,0.018036611,0.00417275,-2.4686198e-05
BODY_TEMPERATURE_MEASURE__min,0.0025420166,-0.06023314,0.019571701,0.024618119,0.034214918,-0.006026797,0.0034400108,0.053967956
BOLUS_DOSAGE__min,0.02792069,0.105608106,0.024380757,0.069565095,-0.020643309,0.04189229,0.0007211727,0.16420726
CALCIUM-GLUCONATE_BITZUA__min,-0.024860047,0.0059623895,-0.012008143,-0.07411649,-0.0039728316,-0.054835487,-0.041566364,-0.11162179
CARDIO-VASCULAR_DISORDER_EVENT__min,0.020676436,0.008351529,-0.0020673035,-0.012747184,-0.016409628,-0.0079288,-0.011462632,-0.00715453
CARDIOVASCULAR_DISORDER_OBS__min,0.0138831055,0.01187299,0.010647221,0.024459245,0.012059729,0.022968955,0.01921781,0.008353127
CHEST_XRAY__min,-0.01587377,-0.01775679,0.02002355,0.0027961165,0.02338022,0.0008581164,0.0015430294,0.0110599
CREATINE-KINASE_MEASURE__min,0.011574468,0.045168407,-0.0006897328,0.10858186,0.18031123,0.084261484,-0.022530125,0.17386755
CREATININE_SERUM_MEASURE__min,-0.055194028,-0.07184836,0.005132296,0.018931102,0.06073307,0.08637896,-0.012042875,-0.04925385
DEXTROSE_BITZUA__min,0.0059807086,0.053246286,-0.044102836,0.04149921,-0.047928724,0.0468006,-0.03144097,0.021479309
DIABETES_DIAGNOSIS__min,0.025304576,-0.010651202,0.022857973,0.019583587,-0.023741085,0.005950697,-0.010480179,-0.020918665
DIALYSIS__min,-0.019279901,0.008101927,0.020388624,-0.0008700697,-0.018988768,-0.008320258,0.009685213,0.008668317
E-GFR_MEASURE__min,-0.021210732,0.020679059,0.0044630347,0.13575071,-0.082986824,-0.049703497,-0.0050639296,0.10991953
EGFR_MEASURE__min,0.013247069,0.044155866,0.020477444,0.02291618,0.045376364,-0.063430056,0.031032616,0.042547382
GLUCOSE_MEASURE__min,0.03355718,0.13349889,0.028427724,-0.34616163,0.02288086,0.03469901,-0.03987894,-0.35992324
HEART_RATE_MEASURE__min,0.08103743,-0.096368074,0.025078952,0.08431227,0.029936207,0.015983557,0.04418895,0.034498207
HEMATOCRIT_MEASURE__min,0.06164591,0.05014467,0.055728443,0.0706933,0.10195669,0.018802311,0.051928088,0.025766606
HEMOGLOBIN_MEASURE__min,-0.008517533,-0.0057392567,0.002095369,0.009526142,0.04992132,0.013047053,0.007902608,-0.041001905
HEPARIN_IV_BITZUA__min,0.031018523,-0.038509116,0.053189486,-0.06907059,-0.048269134,-0.013537437,0.046999402,-0.11108947
HYPERGLYCEMIA_EVENT__min,0.0007081264,-0.014739353,0.018369097,0.013916918,0.004503946,0.002377663,0.01781172,-0.01944618
HYPERTONIC_SALINE_BITZUA__min,-0.020237247,-0.0033299169,0.042402864,0.008509697,-0.007107598,0.012347088,0.0066962256,-0.061050728
HYPOGLYCEMIA_EVENT__min,-0.010251133,0.022528565,-0.0010795118,0.010937074,0.019907268,0.022071108,0.008651331,0.007165511
INFECTION_EVENT__min,-0.0023939821,0.01580494,-0.013501013,-8.520345e-05,-0.005360659,0.003848576,0.012113921,0.016688768
INFECTION_WBC_MEASURE__min,0.0077453316,-0.062003642,-0.11195982,-0.27619302,-0.006912139,-0.0454525,-0.058245245,-0.20360786
KETONES_SERUM_MEASURE__min,-0.0005658852,0.014063332,-0.00995608,-0.012283795,0.029368753,0.0066909506,-0.02980872,3.2414984e-05
KETONES_URINE_MEASURE__min,-0.0046234364,-0.00990618,0.0063274535,0.0021460955,-0.0037386874,-0.02387816,-0.024717588,0.018031951
KIDNEY_COMPLICATION_EVENT__min,-0.008724891,0.0031864846,-0.0053945496,-0.024371797,0.018207917,-0.010346325,-0.0081631495,0.007473642
KIDNEY_COMPLICATION_OBS__min,-0.02489462,-0.011120383,0.0042887507,-0.0035810068,-0.0129527375,-0.0088475235,0.021087268,0.017726315
MEAL_Breakfast__min,0.0108252065,0.018808495,-0.0026214875,-0.013514834,0.0018451628,0.0048602535,-0.025025,-0.0151713565
MEAL_Dinner__min,-0.008835464,-0.0014712879,0.005400879,0.016225224,-0.0019184195,-0.012973882,-0.02445686,0.0050207693
MEAL_Lunch__min,0.021804761,0.022925444,-0.008864893,0.0027210668,0.021233998,-0.007363444,0.012496827,-0.0072352225
MEAL_Night-Snack__min,0.0016313096,-0.013868504,0.013023551,0.018277243,0.007122155,0.011305301,-0.010743555,-0.011822932
METFORMIN_HOME_BITZUA__min,0.038673177,0.035147846,-0.020676471,-0.019358443,0.050739847,0.00629789,-0.015393042,0.032990046
METFORMIN_HOSPITAL_BITZUA__min,-0.006509227,0.0055690585,-0.014802349,-0.018188028,0.26378214,0.024007749,0.029914662,0.025516367
NEUTROPHILS_MEASURE__min,-0.006459998,0.061796386,-0.037275206,0.072677925,0.07357943,0.052452955,-0.05044223,0.053216677
PH_MEASURE__min,-0.060998946,-0.007090904,-0.07801269,-0.00362583,-0.2458738,0.0978067,-0.06111747,-0.027641017
PLT_MEASURE__min,0.06636297,0.050822888,0.004027305,0.015204545,-0.14822409,0.022128757,-0.064322844,-0.050303992
POTASSIUM_MEASURE__min,-0.1408248,-0.09148112,0.050360546,-0.020993095,-0.08241487,-0.03747802,0.05743546,-0.061004587
SEVERE_HYPERGLYCEMIA_EVENT__min,-0.007987905,-0.00068133435,-0.008300161,0.019248907,-0.019994799,0.0061409096,0.015668973,0.01058095
SEVERE_HYPOGLYCEMIA_EVENT__min,-0.024314556,0.020641636,0.022405706,0.0094223665,-0.018648716,-0.01647788,-0.010347208,0.023418669
SGLT2_HOME_BITZUA__min,0.028043542,-0.0063361437,-0.0022485368,-0.0007491593,-0.022747569,-0.010316425,-0.00860751,-0.017382294
SGLT2_HOSPITAL_BITZUA__min,0.0025788774,0.022011524,0.00030767306,0.022999007,0.01129282,0.003988531,-0.020367276,0.048661258
SODIUM_MEASURE__min,0.10394583,-0.03318526,-0.049786244,-0.028253699,0.0955575,-0.067864016,-0.023070568,0.009487568
STEROIDS_IV_BITZUA__min,0.0070296554,0.0068475218,-0.0883683,-0.12142328,-0.04375629,-0.08877471,-0.025517315,-0.18876617
STEROIDS_PO_BITZUA__min,-0.00011319088,-0.023592506,0.023220822,0.05001644,-0.026697945,-0.017505467,0.04476483,0.07261149
TROPONIN_MEASURE__min,0.04419478,0.074534275,0.0031011174,-0.108532466,0.093946666,0.016366543,0.017269442,-0.033699904
UREA_MEASURE__min,-0.042609926,0.122664005,0.015182351,0.054821245,-0.0057425383,-0.017445743,0.010468052,0.05245753
URINE_CULTURE__min,0.020427207,0.011425433,-0.0009345638,0.0062045655,0.01886455,0.023267923,-0.01908298,0.004809
WEIGHT_MEASURE__min,0.053500682,-0.015066947,-0.0248407,0.002633904,0.06815135,-0.020813147,-0.014131334,-0.04806477
ADMISSION__max,0.016425146,-0.011253976,0.005028052,0.0063089877,-0.018103942,-0.016161753,0.0030270156,-0.007992411
ALANINE-AMINOTRANSFERASE_MEASURE__max,-0.021489732,0.0298999,-0.059481524,-0.048319377,-0.05314298,-0.00802045,-0.021213628,-0.0112443715
ALBUMIN_SERUM_MEASURE__max,0.0409671,-0.08951501,0.0073764804,-0.06620283,0.010209061,0.034553528,0.02992625,-0.06993229
ANTIBIOTIC_IV_BITZUA__max,-0.043394282,0.03756498,-0.012320605,-0.14893274,0.024063937,-0.008231211,-0.04654601,-0.12072282
ANTIBIOTIC_PO_BITZUA__max,0.02520169,-0.005166399,0.012851362,-0.0064879577,0.009897952,0.04307977,-0.005737406,-0.046947673
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__max,-0.0048826784,-0.027101664,-0.00411304,-0.03892628,-0.009246367,0.007593052,0.0071305865,-0.029742684
ASPARATE-AMINOTRANSFERASE_MEASURE__max,-0.003766031,0.010338038,-0.053469293,0.10592491,-0.16482966,0.042847935,-0.039315414,0.098165266
BASAL_DOSAGE__max,-0.0056579313,0.041872915,-0.051553473,0.04392698,-0.0018503814,0.020600712,-0.012520525,0.012120057
BASAL_HOME_BITZUA__max,-0.010489987,-0.03034104,-0.008708151,-0.00658609,-0.017502155,0.00045272103,-0.016633846,-0.010377738
BASE_GLUCOSE_MEASURE__max,-0.0017779047,0.0012581806,-0.020190703,0.009397466,0.008768599,-0.0030458383,-0.001820554,0.0077181547
BICARBONATE_MEASURE__max,-0.032491222,0.019803176,-0.020490691,-0.051697914,0.05077745,-0.028606031,0.044061024,-0.0022745875
BLOOD_CULTURE__max,0.0027452821,-0.018834839,-0.003610604,-0.0038235742,-0.021655113,-0.021821935,-0.024592519,-0.021594968
BLOOD_PRESSURE_DIASTOLIC_MEASURE__max,-0.02573187,0.03755743,-0.052286856,-0.034232058,0.029794257,-0.021606747,-0.10717839,-0.01947303
BLOOD_PRESSURE_SYSTOLIC_MEASURE__max,-0.0010807577,-0.03878126,-0.07985575,0.059165638,-0.13348217,0.0050313715,-0.065151766,0.03375168
BMI_MEASURE__max,0.009055216,0.014764176,0.013362326,-0.022072837,-0.012410839,-0.013484448,0.0036111719,0.011642582
BODY_TEMPERATURE_MEASURE__max,0.0381045,0.07883433,-0.08189412,0.098705724,0.27157015,-0.115496725,0.021557461,-0.034026854
BOLUS_DOSAGE__max,0.022470491,-0.037902206,-0.08197394,-0.054831233,-0.19932061,-0.023857195,-0.05275396,-0.16320902
CALCIUM-GLUCONATE_BITZUA__max,-0.04611577,0.02202652,0.08071411,-0.097964205,-0.0015759734,-0.010171714,0.083691575,-0.15210095
CARDIO-VASCULAR_DISORDER_EVENT__max,0.0035134074,-0.017077321,-0.0083485935,-0.013871305,0.020941924,-0.0072769774,-0.017045159,-0.01254999
CARDIOVASCULAR_DISORDER_OBS__max,-0.023394214,0.022117939,-0.015987322,0.024840934,-0.008933593,0.013880062,-0.011039986,0.02045083
CHEST_XRAY__max,0.023446592,-0.011387801,0.020874808,0.017894216,-0.02131649,-0.00059843366,0.0017058983,0.018027855
CREATINE-KINASE_MEASURE__max,0.016377294,0.07376508,-0.12924968,-0.08660746,-0.20874825,-0.011421924,-0.02030739,-0.03202312
CREATININE_SERUM_MEASURE__max,-0.04653816,0.0041794972,-0.01902502,0.045908276,0.08859045,0.05884389,-0.033509236,0.031816225
DEXTROSE_BITZUA__max,-0.012312384,-0.026795996,0.017961763,-0.056956984,0.08212026,0.022867775,0.04677984,-0.014785081
DIABETES_DIAGNOSIS__max,0.022707826,0.022409337,0.006573309,0.023094574,-0.008673678,-0.016433798,0.006983608,0.018481687
DIALYSIS__max,-0.0153564615,-0.014311207,-0.00021149874,0.0076359264,-0.0210273,0.020944208,-0.009764127,-0.0071410714
E-GFR_MEASURE__max,-0.028186882,0.032291263,-0.0262145,0.103683986,-0.05482792,0.003639155,-0.030667912,0.031506173
EGFR_MEASURE__max,0.007411318,0.054454014,-0.004646431,0.0039167684,0.031649966,-0.013223641,-0.012603088,0.027387045
GLUCOSE_MEASURE__max,0.022408327,0.005045346,0.013322146,-0.15065604,-0.6024343,-0.08243335,0.053323377,-0.118844815
HEART_RATE_MEASURE__max,0.031197045,0.1316209,-0.041181415,0.018316118,0.10167815,-0.0564015,-0.04421502,-0.022868458
HEMATOCRIT_MEASURE__max,0.013470051,0.10367773,0.031385448,0.034577545,0.08542104,0.1029868,0.013212266,0.021020984
HEMOGLOBIN_MEASURE__max,-0.0054311687,-0.060408153,0.013234753,0.016944759,0.024662193,-0.048807245,0.0039601973,0.081943214
HEPARIN_IV_BITZUA__max,0.019008305,0.059623357,-0.037491787,-0.09996089,-0.10372078,-0.05687717,0.011460613,-0.06611173
HYPERGLYCEMIA_EVENT__max,-0.025094891,-0.012379675,0.0020346271,0.023395814,0.011915712,-0.012308777,-0.00058188126,0.023184953
HYPERTONIC_SALINE_BITZUA__max,-0.041706983,0.11418319,0.032334354,-0.0887686,0.13379367,-0.19699037,0.04719021,0.053438317
HYPOGLYCEMIA_EVENT__max,0.014502418,0.024148092,-0.016450463,0.005202291,0.02436972,0.0020860326,0.010446739,-0.007145711
INFECTION_EVENT__max,0.0053481045,-0.01573912,-0.01927651,0.0142959645,-0.0035922192,-0.009327457,0.024615023,-0.013127694
INFECTION_WBC_MEASURE__max,-0.036154658,0.023259273,-0.021214861,-0.03684311,-0.15988761,-0.03195319,0.043833233,-0.08011301
KETONES_SERUM_MEASURE__max,0.009169501,0.028329642,0.006836818,-0.010442537,0.005165443,0.027715048,-0.0074245087,-0.030820737
KETONES_URINE_MEASURE__max,0.014697986,-0.0067046895,0.008343928,-0.028330615,-0.014243447,0.0011213929,0.021051403,0.0150837395
KIDNEY_COMPLICATION_EVENT__max,-0.0064806226,-0.001679065,0.02356906,-0.014424361,0.022674097,-0.0019131319,0.00874083,0.023644762
KIDNEY_COMPLICATION_OBS__max,0.0057741,-0.017743723,-0.0102930525,0.024265816,0.022814455,0.0046855467,0.012240108,-0.024937179
MEAL_Breakfast__max,-0.023451993,-0.021311147,-0.013297037,0.0062241987,0.017978102,-0.023633374,0.023583833,-0.014117666
MEAL_Dinner__max,-0.012298705,-0.010924387,-0.011445706,-0.008960969,-0.014737055,-0.0022403263,-0.016889885,-0.015919466
MEAL_Lunch__max,0.0046335272,-0.009379271,-0.009006218,0.023277268,0.011586555,0.0061256452,0.025512101,0.024638863
MEAL_Night-Snack__max,0.019149233,-0.014916564,0.002533201,0.012381078,-0.013419588,-0.0013759686,0.002002704,-0.019417258
METFORMIN_HOME_BITZUA__max,0.03133183,-0.009050001,-0.027937416,0.019883625,-0.031625908,-0.005977257,0.0036541277,0.021560268
METFORMIN_HOSPITAL_BITZUA__max,-0.011820331,-0.036055684,0.010296344,-0.089950144,0.05901529,-0.0066094776,-0.0022787207,-0.047002476
NEUTROPHILS_MEASURE__max,-0.049465496,0.033481658,-0.074987814,-0.084317155,0.013111964,-0.03198826,-0.037396252,-0.03542071
PH_MEASURE__max,-0.053420395,0.13143493,-0.014964325,0.13974921,-0.24539499,-0.046854135,-0.06677193,0.07293439
PLT_MEASURE__max,-0.0020003286,-0.034183595,0.036964644,-0.00021106857,-0.07741165,-0.027559733,0.0107191,0.02022683
POTASSIUM_MEASURE__max,0.05283439,-0.016963208,-0.021455001,0.04226682,-0.032685276,-0.029597567,0.0014503198,0.06756675
SEVERE_HYPERGLYCEMIA_EVENT__max,-0.009095485,0.017540371,-0.018216264,0.024193594,0.004869152,0.008634033,0.0012419743,-0.02555737
SEVERE_HYPOGLYCEMIA_EVENT__max,0.0023276138,0.020631656,0.024402287,0.013960505,0.0014982494,-0.0027050832,0.0013469032,0.025043547
SGLT2_HOME_BITZUA__max,0.019253656,0.024874453,0.01587062,-0.03145734,-0.017755097,-0.011379384,0.03255937,-0.014957334
SGLT2_HOSPITAL_BITZUA__max,0.019868752,-0.018277634,0.051922746,0.04429706,-0.0007852076,0.008966545,0.02673272,0.02934945
SODIUM_MEASURE__max,0.034932602,0.099988155,0.01752732,-0.105275735,-0.0508907,0.08447784,0.026188387,-0.09455816
STEROIDS_IV_BITZUA__max,0.023002824,-0.0891892,0.02753292,0.07016109,-0.33565563,-0.043205943,-0.039737925,-0.14223787
STEROIDS_PO_BITZUA__max,0.006187646,-0.016329184,0.024797484,-0.009365646,-0.03077793,-0.10943998,0.089098215,-0.00081147224
TROPONIN_MEASURE__max,0.0070248856,-0.012962386,-0.038986266,-0.115639046,0.011445657,-0.048332784,0.009107331,-0.12443927
UREA_MEASURE__max,-0.037899956,0.045785517,0.0017458207,0.025061432,0.043732844,0.010580157,0.002146987,0.037943408
URINE_CULTURE__max,0.018850176,-0.0026279541,0.002361944,0.020979606,-0.020213488,0.00048059496,-0.015621638,-0.013035354
WEIGHT_MEASURE__max,0.07984112,-0.045769148,-0.019484749,-0.0072104675,-0.02316262,0.0058204266,-0.011739617,-0.0072194124
ADMISSION__first,0.011458581,0.02519339,0.018662795,-0.011722503,0.01805284,0.015747175,-0.0054664905,0.012616002
ALANINE-AMINOTRANSFERASE_MEASURE__first,0.0074369214,0.07339113,0.03946737,-0.11372381,-0.11050712,0.09956228,0.060660537,-0.09559109
ALBUMIN_SERUM_MEASURE__first,-0.01821262,-0.07547609,-0.025460064,-0.068072796,0.1237011,0.07529107,-0.014749391,-0.0025764522
ANTIBIOTIC_IV_BITZUA__first,-0.06128935,-0.0860332,-0.012692431,-0.06133147,0.0028776187,-0.09141105,-0.007049396,-0.037172332
ANTIBIOTIC_PO_BITZUA__first,-0.003298404,-0.20853421,0.001302363,0.041618858,0.09987929,0.048742343,-0.019313756,0.04180326
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__first,-0.009016057,-0.025618339,0.0138725005,-0.013604895,-0.0064592804,-0.030298335,0.0075540557,-0.028429275
ASPARATE-AMINOTRANSFERASE_MEASURE__first,0.06360122,-0.076324366,-0.041433483,0.06438889,0.032040812,-0.098953605,-0.08036376,0.068118066
BASAL_DOSAGE__first,0.027808536,-0.016219525,0.03109453,-0.042844094,-0.090237394,-0.12647013,0.019942092,-0.002548962
BASAL_HOME_BITZUA__first,0.0059185205,-0.031671207,0.032523684,0.0011569598,0.016766155,-0.014122757,-0.0081101395,-0.023880951
BASE_GLUCOSE_MEASURE__first,-0.02130707,-0.001122044,-0.0038958837,0.022086136,0.034492433,0.0054930677,0.030378854,0.018560214
BICARBONATE_MEASURE__first,-0.2031408,0.13062105,0.045881163,0.0487699,0.08046323,0.008207852,0.027749218,-0.02044192
BLOOD_CULTURE__first,-0.01218629,0.016134802,-0.016197983,-0.012487983,0.024871774,0.015615713,0.025373926,0.020171983
BLOOD_PRESSURE_DIASTOLIC_MEASURE__first,0.00016383908,0.045061395,-0.0023390367,-0.050377347,0.14297272,0.045769036,-0.006580127,-0.020713612
BLOOD_PRESSURE_SYSTOLIC_MEASURE__first,0.01683955,-0.019851148,0.008454603,0.015773274,-0.11470393,-0.039407194,0.027912812,-0.011481921
BMI_MEASURE__first,0.018130759,-0.008274881,-0.04165349,-0.018617,-0.0057069524,-0.0059560337,0.0066915764,-0.0005660614
BODY_TEMPERATURE_MEASURE__first,0.041662764,-0.15494649,0.018759707,-0.07770182,-0.24576285,0.01109474,0.016881024,-0.08347001
BOLUS_DOSAGE__first,0.0033397868,0.0012569114,-0.012162586,0.039902307,0.14462745,-0.05458516,-0.020767566,0.022701921
CALCIUM-GLUCONATE_BITZUA__first,-0.06774004,-0.12206998,-0.115622476,-0.35135135,-0.10434438,-0.20021205,-0.14030538,-0.3872202
CARDIO-VASCULAR_DISORDER_EVENT__first,-0.008306273,0.019653415,0.0076209405,0.010625988,-0.014111263,-0.0010509597,-0.0072462927,0.005907698
CARDIOVASCULAR_DISORDER_OBS__first,-0.008988187,0.021557096,-0.013957175,0.0021936335,-0.022156911,0.015323771,-0.015267313,0.01045961
CHEST_XRAY__first,0.023790196,0.02132492,0.008556226,-0.021503145,0.025088595,0.023180341,0.004396522,-0.0075052264
CREATINE-KINASE_MEASURE__first,-0.0011848933,-0.059907768,-0.0218671,-0.08316719,0.015676452,0.021790612,-0.026272079,-0.09832773
CREATININE_SERUM_MEASURE__first,0.02124593,-0.18451148,-0.03556757,-0.085300684,0.11819776,-0.0019071805,-0.07123926,-0.17097181
DEXTROSE_BITZUA__first,0.028518327,-0.047069777,-0.02507456,-0.05113628,-0.04254787,0.032097243,-0.028456913,-0.08366529
DIABETES_DIAGNOSIS__first,0.00072982156,-0.004332199,0.023681128,0.001233155,-0.010861725,-0.020613117,0.011089344,-0.008453672
DIALYSIS__first,0.023653017,-0.01973079,-0.00739751,-0.0030110124,-0.024907492,-0.02520843,0.022212116,-0.001582827
E-GFR_MEASURE__first,0.04062602,0.13341883,0.07222158,0.019886682,0.18554193,0.08925126,0.048874285,0.024493136
EGFR_MEASURE__first,0.010128278,0.14747065,0.0037342852,0.21560091,0.37469238,0.120361544,-0.002709734,0.115547575
GLUCOSE_MEASURE__first,0.031566244,-0.037133623,0.07274995,-0.027854167,-0.010065218,-0.042865038,0.029479407,-0.03608769
HEART_RATE_MEASURE__first,0.006718297,-0.016131155,0.034491803,-0.0985969,0.060058996,0.027485054,-0.0016456723,-0.092626676
HEMATOCRIT_MEASURE__first,0.056146506,-0.13555863,-0.0827012,0.0030710695,-0.24511549,-0.016024616,-0.044249326,-0.048197377
HEMOGLOBIN_MEASURE__first,0.059047155,-0.020795787,0.011613397,0.00032454843,-0.11055696,0.0013906826,-0.038079992,0.0193317
HEPARIN_IV_BITZUA__first,0.005752265,-0.028086862,0.031697433,0.079535,-0.13514182,0.0057737287,0.0048893113,0.15308405
HYPERGLYCEMIA_EVENT__first,0.008933528,0.015248986,0.02207102,-0.0086563155,0.010324152,-0.010503898,0.0089716865,-0.015187423
HYPERTONIC_SALINE_BITZUA__first,-0.081239164,-0.030915754,0.014109651,0.034042314,0.077727936,-0.0081228595,-0.011791288,0.0044672275
HYPOGLYCEMIA_EVENT__first,-0.008598918,-0.022241624,0.004731851,-0.013758695,0.021898745,0.009966354,-0.015607484,0.020110738
INFECTION_EVENT__first,0.025140014,-0.0029679702,-0.024203539,0.017580908,-0.0062652184,0.0009748121,0.02080467,-0.0051701632
INFECTION_WBC_MEASURE__first,-0.0186104,-0.068675905,0.009390016,-0.0067127896,-0.009741444,0.021770949,0.010863791,-0.10397656
KETONES_SERUM_MEASURE__first,0.010364626,-0.008779592,0.045960516,-0.005984725,0.06887498,0.033385288,-0.00952164,0.008707447
KETONES_URINE_MEASURE__first,-0.015386714,-0.040817667,0.027103346,-0.018731777,0.025049698,-0.03409507,0.01546672,0.008605933
KIDNEY_COMPLICATION_EVENT__first,0.010038291,-0.0017593001,-0.011847085,0.023179945,0.008952055,0.007362537,-0.015418552,0.0030993798
KIDNEY_COMPLICATION_OBS__first,-0.002799406,-0.0013009744,-0.022616718,-0.018344447,0.0031699142,-0.011240316,-0.012127311,-0.024870181
MEAL_Breakfast__first,-0.0024409739,0.018383138,-0.013163994,0.00020759967,0.02316872,-0.023092518,-0.021207973,0.0029622456
MEAL_Dinner__first,-0.024610214,0.0033255536,0.02057307,0.002919549,-0.003736288,-0.011751756,-0.00037043338,-0.010638699
MEAL_Lunch__first,-0.01698637,0.006016672,-0.01377138,0.004704562,-0.024236977,-0.0036045164,-0.010176752,0.007841491
